is_inpatient,is_groupcode,ChronicCond_rheumatoidarthritis,Beneficiaries_Count,DeductibleAmtPaid,InscClaimAmtReimbursed,ChronicCond_Alzheimer,ChronicCond_IschemicHeart,Days_Admitted,ChronicCond_stroke
0,0,83,154,0.6896551724137931,462.19827586206895,107,184,0.0,18
5,5,55,100,22.633587786259543,446.8702290076336,70,199,0.0725190839694656,23
0,0,78,134,2.198581560283688,246.59574468085103,120,210,0.0,34
118,118,86,201,503.4285714285714,5114.495798319328,117,199,2.726890756302521,36
12,12,11,26,441.9310344827586,3100.0,13,26,2.0689655172413794,8
0,0,19,66,5.066666666666666,339.8666666666667,34,56,0.0,8
1,1,0,1,1068.0,3000.0,1,1,4.0,0
1,1,1,6,194.66666666666663,810.0,3,6,0.1666666666666666,0
0,0,119,197,3.3497536945812807,278.1527093596059,169,324,0.0,42
21,21,23,59,330.0,5218.153846153846,29,52,1.6,8
0,0,62,84,2.433628318584071,349.3805309734513,77,174,0.0,16
0,0,43,26,2.457627118644068,277.45762711864404,54,76,0.0,24
0,0,5,27,4.411764705882353,332.94117647058823,10,22,0.0,5
0,0,14,12,4.482758620689655,215.17241379310343,8,25,0.0,0
0,0,97,108,3.9743589743589753,307.77777777777777,121,190,0.0,23
0,0,12,17,0.851063829787234,356.17021276595744,35,42,0.0,10
0,0,0,1,0.0,50.0,0,1,0.0,0
4,4,16,35,59.63636363636363,1309.2207792207791,26,53,0.2857142857142857,6
0,0,34,27,2.295081967213114,322.78688524590166,38,55,0.0,8
0,0,5,15,0.0,351.5,5,12,0.0,3
0,0,0,11,3.684210526315789,344.2105263157895,1,9,0.0,0
0,0,2,5,0.0,110.0,3,4,0.0,0
8,8,29,43,77.64601769911505,850.4424778761062,31,91,0.3451327433628318,7
0,0,2,16,10.0,127.5,12,16,0.0,1
0,0,31,67,4.645161290322581,244.51612903225808,60,100,0.0,17
0,0,9,13,0.0,273.3333333333333,9,13,0.0,2
0,0,10,28,3.0357142857142856,316.42857142857144,34,43,0.0,6
0,0,2,6,0.0,550.0,2,4,0.0,1
0,0,2,9,6.0,171.0,3,8,0.0,2
0,0,0,2,0.0,1260.0,0,2,0.0,0
0,0,0,1,0.0,60.0,1,1,0.0,0
0,0,0,1,0.0,3300.0,0,1,0.0,0
0,0,10,18,3.703703703703704,193.7037037037037,18,41,0.0,2
8,8,0,7,1068.0,21000.0,2,8,6.875,1
3,3,1,3,1068.0,12666.666666666666,0,3,5.333333333333333,0
0,0,0,5,0.0,360.0,3,4,0.0,0
0,0,2,6,46.66666666666666,248.33333333333331,2,3,0.0,0
0,0,5,11,0.0,283.84615384615387,7,8,0.0,5
0,0,1,1,0.0,3300.0,1,1,0.0,0
0,0,5,14,0.0,322.5,7,15,0.0,2
0,0,0,1,0.0,50.0,0,0,0.0,0
0,0,1,5,1.6666666666666667,443.3333333333333,4,3,0.0,1
0,0,10,28,12.12121212121212,403.030303030303,16,30,0.0,9
0,0,1,2,0.0,200.0,0,1,0.0,0
0,0,0,1,0.0,70.0,0,0,0.0,0
0,0,10,18,7.586206896551724,212.41379310344828,15,25,0.0,3
0,0,2,3,0.0,42.85714285714285,4,7,0.0,0
0,0,2,3,0.0,33.333333333333336,2,3,0.0,0
0,0,2,4,7.5,87.5,1,1,0.0,0
0,0,6,16,5.0,441.875,10,11,0.0,2
0,0,41,41,2.4271844660194173,366.6990291262136,36,64,0.0,13
0,0,2,1,0.0,125.0,2,2,0.0,2
0,0,4,22,1.6,146.0,11,16,0.0,3
0,0,1,1,0.0,100.0,0,1,0.0,0
0,0,23,44,1.7647058823529411,213.33333333333331,57,85,0.0,15
0,0,19,30,6.078431372549019,203.52941176470588,18,30,0.0,7
32,32,10,28,1068.0,8312.5,16,26,5.8125,10
15,15,5,15,1068.0,9466.666666666666,6,13,4.533333333333333,2
5,5,4,4,1068.0,4000.0,5,5,5.2,1
13,13,22,43,200.4857142857143,2791.1428571428573,41,51,1.0714285714285714,8
17,17,33,99,147.5042735042735,1675.042735042735,41,82,1.1282051282051282,14
18,18,143,372,40.60593220338984,593.4745762711865,193,363,0.1377118644067796,61
0,0,315,531,2.371859296482412,334.84422110552765,394,703,0.0,99
50,50,112,291,150.38888888888889,1748.4166666666667,158,271,0.7138888888888889,29
0,0,37,49,2.571428571428572,215.14285714285717,41,84,0.0,8
19,19,56,187,94.5296803652968,1121.8721461187215,98,163,0.3881278538812785,19
14,14,101,103,65.74137931034483,1000.2586206896552,88,176,0.3146551724137931,27
64,64,50,132,447.28859060402687,4298.724832214765,92,126,2.38255033557047,22
11,11,43,68,97.0569105691057,1169.6747967479675,57,95,0.5609756097560976,10
3,3,45,54,39.9375,728.125,53,84,0.1354166666666666,10
1,1,12,34,22.145454545454545,435.8181818181818,27,39,0.0181818181818181,5
7,7,11,34,218.74285714285716,1265.142857142857,10,23,0.8571428571428571,1
0,0,4,16,5.882352941176471,182.94117647058823,7,11,0.0,1
0,0,14,42,3.92156862745098,336.6666666666667,18,37,0.0,4
0,0,68,139,2.9940119760479043,283.1137724550898,71,134,0.0,24
0,0,12,25,0.0,251.15384615384616,8,17,0.0,1
91,91,71,203,439.59447004608296,4423.410138248848,95,175,2.543778801843318,30
0,0,17,27,7.142857142857143,231.8181818181818,37,46,0.0,10
105,105,452,530,77.2,953.2240802675584,630,1072,0.4107023411371237,122
0,0,2,7,0.0,139.16666666666666,8,10,0.0,0
0,0,12,31,7.8125,206.875,9,20,0.0,2
25,25,24,89,267.7,2596.2,41,82,0.99,14
2,2,0,10,146.0,877.5,10,5,0.3125,1
15,15,13,24,482.3225806451613,6302.258064516129,9,26,2.225806451612903,8
0,0,5,9,0.0,219.0,5,8,0.0,0
0,0,13,30,0.6976744186046512,305.8139534883721,14,25,0.0,3
44,44,153,152,97.73877551020408,1192.265306122449,235,366,0.4326530612244898,61
0,0,12,32,5.405405405405405,245.94594594594597,17,30,0.0,7
7,7,8,27,160.7,2091.0,21,36,1.3,4
0,0,11,38,8.2,290.2,18,33,0.0,2
12,12,22,47,204.46875,2135.9375,32,55,1.078125,4
0,0,26,61,3.3043478260869565,271.2173913043478,36,84,0.0,4
322,322,203,558,527.3490566037735,4927.48427672956,278,522,2.720125786163522,88
4,4,40,98,41.92727272727273,412.1818181818182,51,87,0.0727272727272727,7
0,0,53,113,2.707182320441989,233.53591160220995,84,143,0.0,27
0,0,15,30,1.6129032258064515,267.0967741935484,9,22,0.0,2
21,21,565,805,16.46134817563389,416.2028447742733,685,1264,0.0810142238713667,197
1,1,2,8,133.5,728.75,2,6,0.375,1
0,0,303,455,2.65807962529274,327.89227166276345,338,654,0.0,89
16,16,22,48,286.25,2571.25,23,41,1.8214285714285716,3
2,2,5,19,111.3,1655.5,5,13,0.25,0
18,18,27,58,248.40506329113924,2538.1012658227846,45,68,1.2278481012658229,7
28,28,37,96,241.5344827586207,2419.5689655172414,50,96,0.9741379310344828,16
2,2,2,11,178.0,1411.6666666666667,6,10,1.6666666666666667,1
13,13,34,124,109.64341085271316,1266.7441860465117,60,102,0.4341085271317829,17
66,66,94,214,263.20622568093387,2742.529182879377,113,192,1.3424124513618676,34
0,0,10,22,0.0,188.6206896551724,6,24,0.0,1
2,2,9,27,76.28571428571429,1581.428571428571,11,22,0.2857142857142857,0
0,0,105,235,3.108433734939759,274.0,206,291,0.0,25
6,6,26,73,85.23684210526316,642.6315789473684,21,53,0.3947368421052631,9
0,0,19,44,1.7857142857142858,456.9642857142857,24,41,0.0,8
38,38,31,86,427.9368421052632,3713.2631578947367,45,85,2.8842105263157896,24
21,21,97,222,68.30188679245283,746.0062893081761,113,243,0.2924528301886792,22
0,0,11,33,0.5714285714285714,138.85714285714286,16,27,0.0,3
5,5,28,63,76.93333333333334,641.2,36,60,0.48,6
1,1,21,32,25.63636363636364,610.0,23,40,0.1136363636363636,16
13,13,99,144,42.24641833810888,753.6962750716332,132,247,0.3037249283667622,24
0,0,30,88,0.2083333333333333,291.9791666666667,37,77,0.0,3
0,0,6,22,0.0,137.27272727272728,11,15,0.0,3
6,6,15,50,116.39285714285714,1330.7142857142858,21,41,0.4821428571428571,6
0,0,3,11,8.333333333333334,156.66666666666666,5,9,0.0,1
2,2,70,188,11.902255639097744,312.3308270676692,110,193,0.0601503759398496,15
0,0,5,16,1.0526315789473684,133.68421052631578,3,15,0.0,1
2,2,42,28,20.52830188679245,501.3207547169811,43,87,0.0660377358490566,1
5,5,8,16,281.05263157894734,1850.5263157894735,12,16,0.9473684210526316,4
0,0,5,20,1.351351351351351,279.72972972972974,15,27,0.0,9
1,1,9,16,56.27272727272727,366.8181818181818,10,15,0.1818181818181818,1
0,0,18,43,0.4285714285714285,175.42857142857142,20,52,0.0,6
0,0,3,14,2.0,157.5,9,19,0.0,6
1,1,16,18,42.93333333333333,1059.3333333333333,6,18,0.1333333333333333,3
0,0,9,16,7.777777777777778,264.0740740740741,19,22,0.0,4
0,0,7,16,0.0,463.52941176470586,5,13,0.0,2
0,0,9,27,0.0,177.5,11,21,0.0,0
0,0,0,1,0.0,300.0,0,0,0.0,0
0,0,15,31,1.5384615384615383,223.53846153846155,18,44,0.0,1
0,0,3,12,0.0,183.33333333333331,2,11,0.0,0
0,0,25,51,4.193548387096774,241.72043010752688,44,76,0.0,9
0,0,1,2,0.0,75.0,1,2,0.0,0
4,4,5,13,237.33333333333331,4127.777777777777,11,15,2.055555555555556,1
9,9,3,20,400.5,4182.916666666667,13,22,2.208333333333333,0
0,0,22,20,4.67741935483871,189.3548387096774,25,54,0.0,12
3,3,14,27,36.4,787.2307692307693,31,45,0.1692307692307692,6
0,0,5,30,6.875,201.5625,20,58,0.0,0
0,0,2,9,0.0,175.55555555555554,1,8,0.0,1
0,0,0,5,0.0,222.0,1,1,0.0,0
0,0,7,12,0.0,288.57142857142856,9,10,0.0,1
2,2,17,31,54.90476190476191,686.4285714285714,15,38,0.8571428571428571,6
0,0,4,8,0.0,389.09090909090907,4,4,0.0,0
0,0,2,2,0.0,1100.0,0,2,0.0,0
0,0,6,14,0.0,230.7142857142857,8,10,0.0,2
0,0,102,98,2.610294117647059,226.5808823529412,118,211,0.0,27
0,0,1,3,0.0,63.333333333333336,2,2,0.0,0
0,0,1,4,0.0,120.0,2,3,0.0,0
0,0,22,56,1.0294117647058822,372.05882352941177,31,45,0.0,8
0,0,21,51,5.081967213114754,445.9016393442623,37,52,0.0,14
0,0,7,25,5.185185185185185,361.8518518518519,12,19,0.0,3
0,0,4,23,2.608695652173913,292.17391304347825,9,15,0.0,2
0,0,0,1,0.0,50.0,0,1,0.0,0
0,0,4,10,0.0,579.0,3,9,0.0,1
0,0,3,13,5.384615384615385,639.2307692307693,3,9,0.0,3
0,0,3,5,18.0,104.0,1,2,0.0,0
0,0,50,138,2.456140350877193,263.39181286549706,78,127,0.0,25
0,0,2,6,0.0,231.66666666666663,3,4,0.0,0
0,0,6,6,0.0,171.25,3,7,0.0,0
0,0,7,8,0.0,138.75,12,10,0.0,0
0,0,4,9,0.0,342.22222222222223,3,7,0.0,0
5,5,2,5,1068.0,9400.0,2,4,4.4,1
12,12,6,12,979.0,12666.666666666666,4,11,5.583333333333333,2
0,0,25,75,1.5,204.125,34,62,0.0,7
0,0,0,3,0.0,670.0,1,3,0.0,1
0,0,1,5,15.555555555555555,401.1111111111111,5,7,0.0,0
0,0,0,3,0.0,40.0,2,2,0.0,0
0,0,2,5,0.0,197.14285714285717,4,7,0.0,0
0,0,6,19,0.0,81.42857142857143,11,18,0.0,0
0,0,1,10,0.0,299.09090909090907,2,7,0.0,0
0,0,17,23,0.217391304347826,363.0434782608696,23,40,0.0,2
0,0,7,19,5.0,509.375,12,28,0.0,1
0,0,7,8,0.0,580.0,6,19,0.0,2
0,0,55,60,2.3178807947019866,285.5629139072848,67,140,0.0,16
0,0,31,60,5.5,343.1,48,83,0.0,12
0,0,13,47,0.0,337.34375,28,41,0.0,3
0,0,7,9,0.0,508.2352941176471,7,13,0.0,0
6,6,3,6,1068.0,6666.666666666667,6,6,3.5,1
0,0,5,8,12.5,236.25,3,5,0.0,1
0,0,0,6,0.0,61.66666666666666,3,3,0.0,0
0,0,8,11,10.76923076923077,90.0,6,13,0.0,3
0,0,6,19,0.0,286.07142857142856,13,24,0.0,1
0,0,5,14,0.0,450.0,4,9,0.0,2
0,0,11,19,3.9130434782608696,93.91304347826087,10,20,0.0,2
0,0,2,10,6.428571428571429,623.5714285714286,4,10,0.0,4
0,0,3,7,12.5,295.0,5,6,0.0,2
5,5,1,5,854.4,10200.0,4,5,4.2,1
1,1,0,1,1068.0,12000.0,1,1,6.0,0
1,1,0,1,1068.0,11000.0,0,1,1.0,0
2,2,1,2,1068.0,12500.0,0,2,13.5,0
3,3,0,3,1068.0,13333.333333333334,1,3,3.0,1
3,3,2,3,1068.0,18333.33333333333,1,2,11.333333333333334,0
1,1,0,1,1068.0,8000.0,0,1,8.0,0
44,44,38,103,392.26666666666665,3624.3333333333335,54,103,1.4333333333333331,12
5,5,20,24,143.1578947368421,1451.0526315789473,13,34,0.8421052631578947,2
3,3,68,75,27.119402985074625,422.1641791044776,59,99,0.044776119402985,9
39,39,41,73,363.6330275229358,3333.119266055046,47,84,1.688073394495413,13
0,0,33,75,4.0,366.77777777777777,33,67,0.0,8
0,0,2,4,0.0,62.5,1,4,0.0,1
0,0,48,75,3.422818791946309,276.8456375838926,41,95,0.0,5
0,0,8,30,0.0,271.5625,13,23,0.0,7
48,48,128,305,134.27390180878552,1664.108527131783,157,277,0.6925064599483204,39
0,0,24,66,2.6865671641791047,339.55223880597015,31,52,0.0,11
0,0,14,16,1.7777777777777777,125.77777777777776,28,30,0.0,0
0,0,2,10,10.0,302.6666666666667,6,11,0.0,0
0,0,7,11,8.0,538.6666666666666,8,15,0.0,2
0,0,18,39,4.375,497.5,16,42,0.0,4
0,0,1,2,0.0,1015.0,1,2,0.0,0
0,0,0,1,0.0,90.0,1,1,0.0,0
0,0,8,16,0.0,135.23809523809524,13,18,0.0,8
0,0,30,17,1.7391304347826086,222.3913043478261,13,31,0.0,0
0,0,15,9,0.0,248.2608695652174,0,16,0.0,4
0,0,2,5,14.0,32.0,2,3,0.0,0
0,0,8,4,3.8461538461538463,198.46153846153845,1,7,0.0,0
1,1,8,26,38.93333333333333,467.6666666666667,13,24,0.1,1
0,0,15,29,2.9411764705882355,208.52941176470588,17,27,0.0,8
0,0,4,11,0.0,376.1538461538461,2,7,0.0,0
0,0,32,20,3.333333333333333,374.5,23,46,0.0,5
0,0,15,32,10.0,444.375,20,24,0.0,6
0,0,18,43,4.492753623188406,262.7536231884058,31,52,0.0,6
0,0,3,19,5.0,484.5,6,13,0.0,1
2,2,1,6,305.1428571428572,864.2857142857143,2,1,0.7142857142857143,1
5,5,12,14,271.0,1771.0,11,18,1.6,4
3,3,7,15,203.76470588235293,2441.176470588235,4,16,1.8235294117647056,2
0,0,11,8,3.571428571428572,187.5,20,22,0.0,0
0,0,0,1,0.0,90.0,0,0,0.0,0
0,0,2,6,16.666666666666668,151.66666666666666,1,5,0.0,1
0,0,0,3,0.0,180.0,1,2,0.0,0
0,0,4,7,0.0,157.5,3,11,0.0,2
0,0,0,1,0.0,40.0,0,0,0.0,0
0,0,10,13,0.0,264.2857142857143,2,18,0.0,2
0,0,0,5,0.0,280.0,0,6,0.0,0
0,0,12,28,4.444444444444445,252.66666666666663,14,37,0.0,3
0,0,2,12,0.0,207.77777777777777,4,14,0.0,1
0,0,19,8,0.0,268.84615384615387,14,21,0.0,0
6,6,2,6,1068.0,8500.0,5,6,7.0,2
0,0,165,263,3.067375886524822,279.9468085106383,190,407,0.0,46
15,15,26,69,220.4109589041096,2711.917808219178,30,52,1.273972602739726,9
24,24,24,57,372.4848484848485,3872.121212121212,36,52,2.121212121212121,6
40,40,27,87,435.9183673469388,4827.34693877551,41,76,2.204081632653061,17
25,25,61,102,145.48387096774192,1449.8387096774193,83,138,0.7258064516129032,20
0,0,41,75,2.1359223300970878,279.1747572815534,85,175,0.0,26
0,0,66,172,4.082397003745318,296.14232209737827,122,190,0.0,19
0,0,174,330,2.8019925280199254,286.1519302615193,313,554,0.0,73
39,39,31,106,313.7230769230769,3170.230769230769,58,100,1.7384615384615385,10
40,40,92,247,136.5974025974026,2453.4415584415583,131,226,0.8571428571428571,27
6,6,12,34,114.17543859649123,1977.017543859649,20,44,0.7719298245614035,2
5,5,14,46,95.35714285714286,957.8571428571428,18,42,0.375,7
12,12,20,42,204.8571428571429,3323.015873015873,25,53,0.9047619047619048,7
4,4,2,17,251.2941176470588,2977.058823529412,11,12,1.4705882352941178,1
0,0,33,117,1.8493150684931507,363.7671232876712,59,112,0.0,10
0,0,9,14,5.454545454545454,270.90909090909093,11,22,0.0,1
0,0,9,24,3.7142857142857135,222.8571428571429,11,24,0.0,7
33,33,71,155,123.10622710622712,1846.4468864468863,107,227,0.8644688644688645,43
14,14,3,16,801.0,7068.75,8,15,5.5,1
45,45,12,56,752.8524590163935,8098.524590163935,32,52,4.081967213114754,11
0,0,30,37,5.064935064935065,313.3766233766234,22,56,0.0,12
0,0,0,2,0.0,645.0,0,2,0.0,0
0,0,8,19,2.0,242.66666666666663,7,22,0.0,2
0,0,5,9,0.0,196.3636363636364,3,10,0.0,2
0,0,28,35,4.225352112676056,267.0422535211268,29,60,0.0,15
0,0,28,34,4.266666666666667,301.6,20,56,0.0,1
0,0,0,2,0.0,50.0,1,1,0.0,0
0,0,25,47,1.9047619047619049,273.3333333333333,21,53,0.0,8
0,0,9,5,0.0,154.54545454545453,5,10,0.0,4
1,1,29,34,18.90909090909091,434.8484848484849,17,51,0.0303030303030303,2
0,0,18,14,1.7777777777777777,184.0,25,36,0.0,14
0,0,14,22,0.8571428571428571,313.1428571428572,14,19,0.0,4
0,0,4,9,0.0,692.7272727272727,3,9,0.0,0
0,0,19,20,2.34375,257.65625,14,44,0.0,10
0,0,2,10,0.6666666666666666,333.3333333333333,2,10,0.0,0
0,0,2,7,0.0,112.22222222222224,4,7,0.0,1
0,0,3,11,3.5294117647058822,224.7058823529412,4,13,0.0,1
0,0,4,6,5.454545454545454,64.54545454545455,8,10,0.0,0
0,0,3,13,2.142857142857143,122.14285714285714,6,14,0.0,3
0,0,23,32,4.912280701754386,283.859649122807,22,39,0.0,7
0,0,20,15,1.8421052631578947,216.8421052631579,7,30,0.0,0
0,0,1,8,0.0,188.75,2,6,0.0,0
0,0,2,10,0.0,322.72727272727275,15,15,0.0,0
0,0,4,14,3.7777777777777777,381.3333333333333,4,34,0.0,0
0,0,7,21,4.222222222222222,321.55555555555554,24,42,0.0,6
1,1,0,6,194.66666666666663,793.3333333333334,2,3,0.3333333333333333,0
0,0,1,4,7.5,93.33333333333331,7,5,0.0,0
0,0,4,8,2.6666666666666665,96.0,4,12,0.0,0
0,0,4,2,0.0,62.0,0,4,0.0,0
2,2,0,5,427.2,4662.0,2,5,1.6,0
0,0,10,18,5.625,318.75,5,20,0.0,4
0,0,7,21,0.0,294.24242424242425,10,24,0.0,1
7,7,3,12,575.0769230769231,5732.307692307692,5,10,2.076923076923077,4
0,0,1,1,0.0,900.0,0,1,0.0,0
0,0,1,8,3.0,89.0,4,6,0.0,1
0,0,3,11,6.976744186046512,186.74418604651163,16,31,0.0,1
0,0,3,8,0.0,1018.0,2,5,0.0,0
0,0,1,7,0.0,455.625,0,12,0.0,0
0,0,14,13,0.0,212.69230769230768,10,22,0.0,0
0,0,1,4,0.0,385.0,1,2,0.0,0
0,0,0,3,0.0,193.33333333333331,1,1,0.0,0
0,0,34,23,1.1764705882352942,302.11764705882354,24,73,0.0,19
0,0,2,6,2.5,119.16666666666669,8,8,0.0,0
0,0,10,23,5.9375,190.9375,11,24,0.0,8
0,0,19,11,7.272727272727272,199.6969696969697,11,28,0.0,1
0,0,18,51,1.0526315789473684,348.6842105263158,26,56,0.0,7
13,13,3,12,985.8461538461538,17384.615384615383,8,11,7.3076923076923075,6
6,6,1,6,1068.0,13666.666666666666,5,6,3.5,2
13,13,2,12,985.8461538461538,8461.538461538461,7,13,4.0,7
7,7,7,19,395.578947368421,3908.4210526315783,7,12,2.5789473684210527,2
0,0,11,46,4.8979591836734695,287.9591836734694,20,39,0.0,4
0,0,5,18,0.0,465.55555555555554,6,16,0.0,4
22,22,15,66,345.8235294117647,3123.0882352941176,27,53,1.161764705882353,11
0,0,0,2,30.0,505.0,2,2,0.0,1
0,0,11,13,0.0,486.0869565217391,8,18,0.0,7
22,22,30,73,302.9066666666667,4201.066666666667,36,61,2.1333333333333333,7
21,21,32,87,235.93406593406596,3206.153846153846,44,66,1.362637362637363,16
0,0,13,33,2.1052631578947367,316.3157894736842,15,30,0.0,4
40,40,30,61,610.2857142857143,5396.285714285715,36,55,3.0,11
0,0,9,35,0.8571428571428571,325.1428571428572,11,21,0.0,2
17,17,16,46,394.69565217391306,6352.608695652174,22,37,1.434782608695652,7
27,27,27,85,315.29411764705884,2265.6470588235293,35,70,1.2705882352941176,11
0,0,5,21,1.25,212.91666666666663,8,16,0.0,0
3,3,6,19,168.6315789473684,4642.105263157895,7,13,0.8947368421052632,2
3,3,14,44,73.64444444444445,568.6666666666666,26,34,0.2888888888888888,4
0,0,1,2,50.0,600.0,0,1,0.0,0
1,1,2,5,231.6,2262.0,2,4,2.0,0
9,9,46,66,52.67469879518072,823.433734939759,53,127,0.4096385542168674,37
1,1,77,261,5.222222222222222,313.8888888888889,127,224,0.0,36
0,0,38,115,1.509433962264151,247.61006289308176,71,120,0.0,18
0,0,0,1,0.0,306.6666666666667,3,0,0.0,0
0,0,2,7,0.0,420.0,1,8,0.0,1
1,1,0,1,0.0,6000.0,0,1,13.0,1
3,3,1,3,1068.0,9000.0,1,3,10.0,0
37,37,15,34,1068.0,11405.405405405403,18,32,5.054054054054054,11
40,40,11,36,1014.6,9380.0,26,32,5.125,8
0,0,5,15,4.074074074074074,602.5925925925926,7,20,0.0,0
0,0,2,7,4.666666666666667,456.6666666666667,11,9,0.0,0
1,1,0,1,1068.0,7000.0,0,0,5.0,0
18,18,7,17,1068.0,14277.777777777776,7,16,7.277777777777778,8
0,0,89,285,1.9601328903654485,211.9269102990033,118,226,0.0,31
6,6,34,88,59.79166666666666,600.9375,47,69,0.1770833333333333,9
0,0,138,406,2.3376623376623376,268.0735930735931,179,335,0.0,57
0,0,43,128,1.8045112781954888,326.01503759398497,53,98,0.0,7
0,0,48,139,1.793103448275862,276.8965517241379,55,114,0.0,11
14,14,42,125,97.97452229299364,927.515923566879,72,113,0.3694267515923566,10
0,0,6,18,3.888888888888889,521.6666666666666,8,14,0.0,2
11,11,308,481,14.503875968992247,389.2054263565892,442,760,0.0426356589147286,106
0,0,8,20,0.0,103.5,8,18,0.0,3
0,0,284,366,2.095238095238096,267.8095238095238,319,626,0.0,77
7,7,21,66,105.19402985074628,1467.313432835821,29,51,0.6865671641791045,7
48,48,28,62,712.0,5220.555555555556,33,60,3.2222222222222223,7
2,2,18,51,41.07692307692308,767.8846153846154,27,41,0.25,5
0,0,107,155,1.303030303030303,275.030303030303,118,216,0.0,21
0,0,14,53,4.90566037735849,297.1698113207547,21,39,0.0,7
6,6,14,63,95.74647887323944,1959.8591549295772,25,47,0.5774647887323944,3
1,1,1,8,133.5,1360.0,0,6,0.625,0
0,0,2,4,25.0,90.0,2,3,0.0,0
0,0,0,5,0.0,218.33333333333331,0,3,0.0,0
0,0,3,11,0.0,60.0,2,10,0.0,0
0,0,49,115,1.0559006211180124,277.70186335403724,69,134,0.0,23
20,20,63,119,80.43579766536965,855.0194552529183,102,189,0.4552529182879377,34
0,0,1,8,0.0,142.22222222222223,4,7,0.0,4
0,0,1,8,0.0,335.0,5,6,0.0,1
0,0,1,2,0.0,430.0,1,2,0.0,1
0,0,1,2,0.0,20.0,1,2,0.0,0
0,0,5,13,0.0,532.8571428571429,5,11,0.0,0
0,0,5,17,11.764705882352942,104.11764705882354,10,13,0.0,2
0,0,1,10,0.0,248.0,4,7,0.0,3
0,0,7,18,5.2631578947368425,362.6315789473685,8,14,0.0,1
0,0,56,55,4.822695035460993,278.2978723404256,63,103,0.0,22
0,0,0,3,0.0,800.0,2,2,0.0,0
29,29,11,24,1068.0,10413.793103448275,20,21,6.137931034482759,5
9,9,3,9,949.3333333333334,14111.111111111111,3,7,3.888888888888889,1
0,0,27,86,1.8888888888888888,270.55555555555554,47,65,0.0,11
48,48,28,67,707.9718309859155,6980.985915492958,30,59,4.014084507042254,8
0,0,43,112,1.293103448275862,299.13793103448273,51,98,0.0,18
2,2,9,34,67.23529411764706,979.1176470588236,11,29,0.3529411764705882,4
0,0,18,59,6.271186440677966,411.3559322033898,25,41,0.0,2
2,2,4,11,194.1818181818182,1244.5454545454545,4,9,1.0909090909090908,1
0,0,21,39,0.0,236.25,17,30,0.0,5
0,0,52,127,2.8260869565217392,310.6521739130435,51,102,0.0,20
5,5,15,38,147.3684210526316,1571.3157894736842,15,33,0.8947368421052632,3
13,13,12,35,396.6857142857143,4843.142857142857,14,27,2.085714285714286,2
45,45,53,180,242.6129032258065,3401.344086021505,76,151,1.6129032258064515,21
0,0,57,171,5.423728813559322,269.2090395480226,72,134,0.0,19
231,231,570,989,129.52325581395348,1569.519027484144,740,1480,0.6834038054968288,223
7,7,23,77,81.725,1093.375,26,61,0.8,9
10,10,244,502,15.809178743961352,357.17391304347825,327,631,0.0652173913043478,100
0,0,10,20,7.619047619047619,258.0952380952381,8,16,0.0,1
0,0,31,83,3.411764705882353,377.7647058823529,36,66,0.0,9
0,0,8,16,0.0,486.25,5,12,0.0,2
3,3,4,19,171.26315789473685,915.2631578947368,7,15,0.3684210526315789,2
15,15,19,65,213.90769230769232,1804.4615384615383,20,53,1.2,6
0,0,28,93,4.421052631578948,270.42105263157896,35,78,0.0,5
5,5,14,44,122.27272727272728,1025.909090909091,19,33,0.4772727272727273,4
24,24,9,29,826.8387096774194,6293.225806451613,22,28,3.967741935483871,7
0,0,229,483,2.7858880778588806,262.82238442822387,354,604,0.0,96
0,0,9,33,0.0,346.1764705882353,11,29,0.0,5
13,13,18,48,275.7647058823529,3178.0392156862745,27,41,1.2745098039215683,7
196,196,96,201,858.3096234309623,8370.292887029289,110,198,4.079497907949791,38
8,8,21,62,136.88888888888889,985.3968253968254,28,50,0.5238095238095238,5
7,7,13,31,202.4375,2481.875,11,25,0.90625,6
12,12,24,80,151.83529411764707,2018.3529411764705,24,64,0.6941176470588235,13
109,109,693,1061,57.12718676122932,828.0472813238771,898,1671,0.3111111111111111,244
10,10,15,34,288.88235294117646,4712.058823529412,20,25,2.5294117647058822,10
5,5,138,264,13.62704918032787,416.3319672131148,188,346,0.055327868852459,47
5,5,14,37,144.32432432432432,1012.1621621621622,17,25,0.2162162162162162,4
64,64,559,857,43.202153110047846,596.9856459330143,616,1304,0.200956937799043,155
9,9,13,31,310.06451612903226,3892.903225806452,12,23,1.6129032258064515,6
0,0,7,21,2.380952380952381,235.7142857142857,8,16,0.0,2
71,71,62,189,366.1951219512195,3788.0975609756097,76,164,2.31219512195122,18
0,0,5,26,6.428571428571429,733.2142857142857,12,25,0.0,4
0,0,1,9,0.0,168.88888888888889,3,6,0.0,0
2,2,2,8,279.5,3291.25,2,6,1.75,2
0,0,374,697,2.5835866261398177,316.03343465045594,571,1011,0.0,136
24,24,23,76,321.09090909090907,3867.792207792208,28,64,1.2727272727272727,11
3,3,2,3,1068.0,10000.0,1,3,4.333333333333333,2
0,0,2,8,0.0,445.0,4,4,0.0,1
0,0,5,22,2.727272727272727,245.0,8,15,0.0,1
0,0,1,5,0.0,382.0,1,0,0.0,1
0,0,0,3,0.0,150.0,0,3,0.0,0
0,0,4,21,2.857142857142857,357.6190476190476,9,17,0.0,1
0,0,0,2,0.0,850.0,2,2,0.0,0
